v_4,v_3,v_2,v_1,v_0,f_1,f_2,f_3,f_4,"w_1,1","w_1,2","w_1,3","w_1,4","w_2,1","w_2,2","w_2,3","w_2,4","w_3,1","w_3,2","w_3,3","w_3,4","w_4,1","w_4,2","w_4,3","w_4,4",CycleLenMSQ,NumAttractors,GenotypeCount,Robustness_std,Robustness_mean,Evolvability,metagraph_x,metagraph_y
0,0,1,3,6,0111010101110001,0011001100110000,0000111100001111,0100000011111111,3,0,-2,1,2,2,0,-1,-2,-1,3,-1,-1,-1,0,3,1.0,10,60,0.020465502817071355,0.043750000000000004,85,0.662406,-0.509691
0,1,1,0,4,0111010101110001,0011001100110000,0000111100001111,0000000011000000,3,0,-2,-2,2,2,0,-3,-2,-1,3,-3,-1,-1,0,3,1.0,9,1200,0.02248649285929469,0.08541666666666665,101,0.789491,-0.701211
0,0,1,3,6,0111010101110001,0011001000110000,0000111100001111,0000000011111111,3,-1,-2,-2,2,3,0,0,-2,-2,3,0,-1,-1,0,3,1.0,10,225,0.027003086243366083,0.06666666666666667,97,0.678643,-0.467776
0,1,0,2,4,0111010101110001,0011001100110000,0000111100001111,0000000011111100,3,0,-2,0,2,2,0,-2,-2,-1,3,-2,-1,-1,0,3,1.0,11,240,0.02175063856023031,0.05416666666666667,86,0.813863,-0.452321
0,1,1,1,2,0111010101110001,0011001100110000,0000100000001000,0000000011111111,3,0,-3,-2,2,2,-3,0,-2,-1,1,0,-1,-1,0,3,1.0,8,1200,0.02248649285929469,0.08541666666666665,101,0.582056,-0.385408
0,1,1,0,4,0111010101110001,0011001100110000,0011111100101111,0000000011111111,3,0,-1,-2,2,2,2,0,-2,-1,3,0,-1,-1,-1,3,1.0,10,60,0.020465502817071355,0.043750000000000004,86,-0.016425,-0.636806
0,0,1,3,6,0111010101110001,0011001100110000,0100111100001111,0000000011111111,3,0,1,-2,2,2,-1,0,-2,-1,3,0,-1,-1,-1,3,1.0,10,60,0.020465502817071355,0.043750000000000004,85,0.334427,-0.466931
0,0,2,1,6,0111010101110001,0011001100110000,0010111100001111,0000000011111111,3,0,-1,-2,2,2,1,0,-2,-1,3,0,-1,-1,-1,3,1.0,11,60,0.020465502817071355,0.043750000000000004,85,0.134833,-0.690011
0,1,0,2,4,0111010101110001,0011001100110000,0000111100001111,0000000011111010,3,0,-2,-2,2,2,0,0,-2,-1,3,-2,-1,-1,0,3,1.0,11,240,0.02175063856023031,0.05416666666666667,86,0.736062,-0.315654
0,1,1,1,2,0101010101010101,0011001100100000,0000110010001110,0000000011111010,1,-1,-2,-2,0,3,-3,0,0,-1,3,-2,0,-2,1,3,1.0,9,240,0.02175063856023031,0.05416666666666667,91,-1.12027,0.801935
0,2,0,0,0,0101010111111101,0011001100110011,0000110010001110,0000000011111010,3,-2,-2,-2,-1,3,-3,0,-1,0,3,-2,2,0,1,3,1.0,9,240,0.02175063856023031,0.05416666666666667,90,-1.3332,-0.172265
0,1,0,2,4,0101010101010101,0010001000100010,0000110010001110,0000000011111010,1,-3,-2,-2,0,1,-3,0,0,0,3,-2,0,0,1,3,1.0,9,3600,0.025201732377255634,0.08750000000000001,100,-0.953015,0.584026
0,1,0,2,4,0101010001010100,0011001100110011,0000110010001110,0000000011111010,2,-2,-2,-2,-1,3,-3,0,-1,0,3,-2,0,0,1,3,1.0,11,960,0.022963966338592295,0.06458333333333334,90,-1.32941,-0.234551
0,0,2,2,4,0101010101010101,0011001100110011,0000110010001110,0000000011001000,1,-2,-2,-2,0,3,-3,-3,0,0,3,-2,0,0,1,3,1.0,8,4500,0.02829807855667943,0.08958333333333333,107,-1.17336,0.009467
0,2,0,0,0,0100000001000000,0011001100110011,0000110010001110,0000000011111010,1,-2,-2,-2,-3,3,-3,0,-3,0,3,-2,0,0,1,3,1.0,8,4800,0.02366211810750114,0.09583333333333333,105,-1.31888,-0.312546
0,1,1,1,2,0101010101010101,0011111100110011,0000110010001110,0000000011111010,1,0,-2,-2,0,2,-3,0,0,1,3,-2,0,-1,1,3,1.0,9,960,0.02236553182664988,0.06979166666666667,89,-0.346832,0.851061
0,0,1,4,4,0101010101010101,0011001100110011,0010111110111111,0000000011111010,1,-2,-2,-2,0,3,1,0,0,0,3,-2,0,0,2,3,1.0,10,4500,0.02829807855667943,0.08958333333333335,106,-0.949535,0.013045
0,0,2,2,4,0101010101010101,0011001100110011,0000110010001110,0011000011111011,1,-2,-2,-1,0,3,-3,2,0,0,3,-2,0,0,1,3,1.0,9,900,0.027989643421967508,0.07708333333333334,100,-1.19876,-0.030744
0,0,1,4,4,0101010101010101,0011001100110011,0000110010001100,0000000011111010,1,-2,-1,-2,0,3,-3,0,0,0,2,-2,0,0,1,3,1.0,10,900,0.027989643421967508,0.07708333333333334,95,-1.23651,0.035269
0,1,2,0,0,0101010101010101,0011001110110011,0000101010001110,0000000010001000,1,-1,-3,-3,0,3,-2,-3,0,-1,3,-2,0,1,1,3,1.0,7,1200,0.02248649285929469,0.08541666666666665,104,-1.32792,0.772821
0,1,2,0,0,0101010101010101,0011001110110011,0000101010001110,0000000011110000,1,-1,-3,-2,0,3,-2,0,0,-1,3,-3,0,1,1,3,1.0,9,900,0.024101324498719826,0.07708333333333334,99,-0.948852,0.781635
0,1,1,1,2,0101110101011101,0011001110110011,0000101010001110,0000000011111111,2,-1,-3,-2,-1,3,-2,0,1,-1,3,0,0,1,1,3,1.0,10,240,0.021117848888243012,0.059375000000000004,88,-0.983563,0.480574
0,1,1,2,0,0101010101010101,0011001110110011,0000101010001110,0000111011111111,1,-1,-3,-1,0,3,-2,-1,0,-1,3,2,0,1,1,3,1.0,10,60,0.020465502817071355,0.043750000000000004,89,-1.08204,0.799134
0,0,2,2,4,0101010101010101,0011001100100000,0000101010001110,0000000011111111,1,-1,-3,-2,0,3,-2,0,0,-1,3,0,0,-2,1,3,1.0,10,900,0.027989643421967508,0.07708333333333334,101,-0.809241,1.14709
0,1,2,0,0,0101111101011101,0011001110110011,0000101010001110,0000000011111111,3,-1,-3,-2,-1,3,-2,0,2,-1,3,0,-1,1,1,3,1.0,9,60,0.020465502817071355,0.043750000000000004,89,-0.733035,0.601008
0,1,1,2,0,0101010101010101,0011001110110011,0000101010001110,0000110011111111,1,-1,-3,0,0,3,-2,-2,0,-1,3,1,0,1,1,3,1.0,11,240,0.021117848888243012,0.059375000000000004,88,-1.02482,0.949101
0,1,1,1,2,0111011101110111,0011001110110011,0000101010001110,0000000011111111,1,-1,-3,-2,1,3,-2,0,0,-1,3,0,0,1,1,3,1.0,8,1200,0.026062491673326676,0.08541666666666665,105,-1.30628,0.645379
0,1,2,0,0,0101010101010101,0011001110110011,0000101010001110,0000000011111000,1,-1,-3,-1,0,3,-2,-1,0,-1,3,-2,0,1,1,3,1.0,10,60,0.020465502817071355,0.043750000000000004,90,-0.943406,0.788957
0,0,3,0,4,0101010101010101,0011001110110011,0000101010001110,0000000011101010,1,-1,-3,-2,0,3,-2,-1,0,-1,3,-1,0,1,1,3,1.0,10,60,0.020465502817071355,0.043750000000000004,90,-1.05299,0.828902
0,1,2,0,0,0111000001010000,0011001100110011,0000111000001010,0100000011111111,2,-2,-2,1,1,3,-1,-1,-3,0,3,-1,-1,0,-1,3,1.0,10,15,0.019094065395649333,0.03333333333333333,85,-0.14143,-1.17417
0,1,1,2,0,0111000001010000,0011001100110011,0000111111111111,0100000011111111,2,-2,-2,1,1,3,0,-1,-3,0,3,-1,-1,0,3,3,1.0,6,300,0.024999999999999998,0.075,100,-0.122683,-1.24122
0,0,3,0,4,0111000001010000,0011001100110011,0000111100001111,0000000011101010,2,-2,-2,-2,1,3,0,-1,-3,0,3,-1,-1,0,0,3,1.0,10,225,0.027003086243366083,0.06666666666666667,96,0.549709,-1.29183
0,0,2,2,4,0111000001010000,0011111100111011,0000111100001111,0100000011111111,2,-1,-2,1,1,3,0,-1,-3,2,3,-1,-1,-1,0,3,1.0,8,15,0.019094065395649333,0.03333333333333333,84,0.448925,-1.74041
0,0,2,2,4,0111000001010000,0011001100110011,0000111100001111,0100111111111111,2,-2,-2,1,1,3,0,-2,-3,0,3,3,-1,0,0,3,1.0,8,1350,0.027664700398669567,0.08750000000000001,108,0.948812,-1.36535
0,1,0,3,2,0111000001010000,0011001100110011,0000111110001111,0100000011111111,2,-2,-1,1,1,3,-1,-1,-3,0,3,-1,-1,0,1,3,1.0,9,15,0.019094065395649333,0.03333333333333333,83,-0.053393,-1.34461
0,0,3,1,2,0111000001010000,0011001100110011,0000111100001111,0000000010101010,2,-2,-2,-3,1,3,0,-2,-3,0,3,0,-1,0,0,3,1.0,9,3375,0.02985303508361761,0.10000000000000002,105,0.693879,-1.42161
0,1,2,0,0,0111000001010000,0000000000000000,0000111100001111,0100000011111111,2,-3,-2,1,1,-3,0,-1,-3,-3,3,-1,-1,-3,0,3,1.0,5,3840,0.019094065395649333,0.15833333333333333,141,0.649639,-1.3593
0,0,2,2,4,0111000001010000,0011111100111111,0000111100001111,0100000011111111,2,-2,-2,1,1,3,0,-1,-3,3,3,-1,-1,0,0,3,1.0,8,300,0.024999999999999998,0.075,100,0.447866,-1.6837
0,1,1,2,0,0111000001010000,0011001100000000,0000111100001111,0100000011111111,2,-2,-2,1,1,3,0,-1,-3,0,3,-1,-1,-3,0,3,1.0,7,225,0.022948210613692094,0.06666666666666667,94,0.578142,-1.38199
0,0,1,5,2,0101010101010101,0111001100110011,0011101100110011,0000000011111111,1,1,-1,-2,0,3,3,0,0,-1,1,0,0,-1,-1,3,1.0,8,225,0.027003086243366083,0.06666666666666667,94,-1.10813,0.995794
0,1,1,1,2,0101010101010101,0111001100110011,0011111100111111,0000111111111111,1,1,-2,-2,0,3,3,0,0,-1,3,3,0,-1,0,3,1.0,7,6000,0.029755951785595206,0.11666666666666665,117,-0.15351,0.636568
0,1,1,1,2,0100000001000000,0111001100110011,0011111100111111,0000000011111111,1,1,-2,-2,-3,3,3,0,-3,-1,3,0,0,-1,0,3,1.0,7,6000,0.02667968432263687,0.11666666666666665,116,-0.887346,0.849376
0,1,1,1,2,0101111101011111,0111001100110011,0011111100111111,0000000011111111,1,1,-2,-2,0,3,3,0,1,-1,3,0,0,-1,0,3,1.0,7,6000,0.029755951785595206,0.11666666666666665,117,-0.299754,0.120465
0,1,1,0,4,0101010101010101,0111001100110011,0011111100111111,0000000011001100,1,1,-2,-2,0,3,3,-3,0,-1,3,0,0,-1,0,3,1.0,9,4500,0.028054180384339104,0.10833333333333334,111,-0.094128,0.583975
0,0,2,2,4,0101010101010101,0111001100110011,0011111100111111,0000101011111111,1,1,-2,-2,0,3,3,0,0,-1,3,1,0,-1,0,3,1.0,9,1200,0.025536772233606796,0.090625,100,-0.177173,0.689174
0,0,4,0,0,0101010101010101,0101000000000000,0011111100111111,0000000011111111,1,1,-2,-2,0,0,3,0,0,-3,3,0,0,-3,0,3,1.0,7,90000,0.03280836614171588,0.15,127,-0.37268,1.31775
0,1,0,2,4,0101010101010101,0111001100110011,0011111100111111,0000000010101010,1,1,-2,-3,0,3,3,-2,0,-1,3,0,0,-1,0,3,1.0,8,4500,0.028054180384339104,0.10833333333333334,111,-0.436773,0.722893
0,1,1,0,4,0111011101110101,0111001100110011,0011111100111111,0000000011111111,3,1,-2,-2,2,3,3,0,-1,-1,3,0,-1,-1,0,3,1.0,10,300,0.024999999999999998,0.075,101,-0.801012,0.622557
0,0,1,6,0,0101010101010101,0111001100110011,0011001000110000,0000000011111111,1,1,-1,-2,0,3,3,0,0,-1,-2,0,0,-1,-1,3,2.2857142857142856,7,225,0.027003086243366083,0.06666666666666667,96,-0.810707,0.941077
0,0,1,5,2,0101010101010101,0011101100110011,0011101100111011,0000000011111111,1,-1,-2,-2,0,3,3,0,0,1,1,0,0,-1,0,3,1.0,9,900,0.02750078913009184,0.08229166666666667,94,-0.437391,0.801168
0,0,2,3,2,0101010101010101,0011001111111111,0011101100111011,0000000011111111,1,-2,-2,-2,0,3,3,0,0,0,1,0,0,3,0,3,1.0,7,18000,0.031885891385445765,0.12395833333333332,111,-0.904602,0.908726
0,0,0,7,2,0101010101010101,0011001100110011,0011101100000000,0000000011111111,1,-2,-1,-2,0,3,2,0,0,0,1,0,0,0,-3,3,1.0,9,3375,0.033071891388307385,0.10000000000000002,105,-1.16294,0.347308
0,0,2,2,4,0101010101010101,0011001000100010,0011101100111011,0000000011111111,1,-2,-2,-2,0,3,3,0,0,-1,1,0,0,-1,0,3,1.0,8,900,0.02750078913009184,0.08229166666666667,96,-0.871761,0.967057
0,0,2,3,2,0101010101010101,0011001111111011,0011101100111011,0000000011111111,1,-1,-2,-2,0,3,3,0,0,-1,1,0,0,2,0,3,1.0,7,900,0.02750078913009184,0.08229166666666667,95,-1.0396,0.962706
0,0,2,2,4,0101010101010101,0011001100110011,0011101100111011,0101010011111111,1,-2,-2,2,0,3,3,-1,0,0,1,-1,0,0,0,3,1.0,9,900,0.02750078913009184,0.08229166666666667,95,-0.907724,0.357169
0,0,2,2,4,0101010101010101,0011001100110011,0011101100111011,0101000011111111,1,-2,-2,1,0,3,3,0,0,0,1,-2,0,0,0,3,1.0,9,3600,0.027989643421967508,0.09791666666666667,94,-0.756913,0.342098
0,0,2,2,4,0101010101010101,0111011101110011,0011101100111011,0000000011111111,1,2,-2,-2,0,3,3,0,0,-1,1,0,0,-1,0,3,1.0,8,900,0.02750078913009184,0.08229166666666667,95,-0.827797,0.96591
0,0,3,1,2,0101010101010101,0011001100110011,0011101100111011,0000000010100000,1,-2,-2,-3,0,3,3,-2,0,0,1,-3,0,0,0,3,1.0,6,18000,0.029036166384929906,0.12395833333333334,110,-0.446128,-0.079155
0,0,1,4,4,0101010101010101,0011001100110011,0011101100111011,0100000011111111,1,-2,-2,1,0,3,3,-1,0,0,1,-1,0,0,0,3,1.0,9,900,0.02750078913009184,0.08229166666666667,94,-0.875399,0.285324
0,0,2,1,6,0100110001000100,0011001100110011,0000111100001111,0010001011111111,2,-2,-2,-2,-3,3,0,1,1,0,3,0,-1,0,0,3,1.0,9,900,0.02750078913009184,0.08229166666666667,94,0.505321,-1.25048
0,1,0,2,4,0100010001000100,0011001100110011,0000100000001000,0010001011111111,1,-2,-3,-2,-3,3,-3,1,0,0,1,0,0,0,0,3,1.0,7,18000,0.025309141866863782,0.12395833333333334,110,-0.730109,-0.425904
0,1,0,0,8,0100010001000100,0011001100110011,0011111100101111,0010001011111111,1,-2,-1,-2,-3,3,2,1,0,0,3,0,0,0,-1,3,1.0,9,900,0.023531831770635312,0.08229166666666667,95,-0.490935,-0.562997
0,2,0,0,0,0100010001000100,0011001100100000,0000111100001111,0010001011111111,1,-1,-2,-2,-3,3,0,1,0,-1,3,0,0,-2,0,3,1.0,9,900,0.023531831770635312,0.08229166666666667,96,0.59255,0.042598
0,1,0,1,6,0100010001000100,0011001100110011,0000111100001010,0010001011111111,1,-2,-2,-2,-3,3,0,1,0,0,3,0,0,0,-2,3,1.0,9,3600,0.024657667746640268,0.09270833333333334,95,-0.553643,-0.557724
0,1,0,0,8,0100010001000100,0011001100110011,0010111100101111,0010001011111111,1,-2,-2,-2,-3,3,1,1,0,0,3,0,0,0,0,3,1.0,9,3600,0.024101324498719826,0.09791666666666667,94,-0.475684,-0.581085
0,2,0,0,0,0100010001000100,0010000000100000,0000111100001111,0010001011111111,1,-3,-2,-2,-3,1,0,1,0,-3,3,0,0,0,0,3,1.0,9,18000,0.02530914186686378,0.12395833333333334,110,0.681732,-0.447423
0,0,2,2,4,0100010011001100,0011001100110011,0000111100001111,0010001011111111,1,-2,-2,-2,-3,3,0,1,0,0,3,0,1,0,0,3,1.0,8,3600,0.02894259164468709,0.09791666666666667,95,0.388498,-1.21006
0,2,0,0,0,0100010001000100,0111011101110011,0000111100001111,0010001011111111,1,2,-2,-2,-3,3,0,1,0,-1,3,0,0,-1,0,3,1.0,7,900,0.023531831770635312,0.08229166666666667,95,0.789352,0.244642
0,2,0,0,0,0100010001000100,0011001111111011,0000111100001111,0010001011111111,1,-1,-2,-2,-3,3,0,1,0,-1,3,0,0,2,0,3,1.0,7,900,0.023531831770635312,0.08229166666666667,95,0.560638,-0.146373
0,1,1,0,4,0101010101000000,0011001000110000,0000111000001110,0000000011111111,3,-1,-2,-2,-1,3,-2,0,-1,-2,3,0,-2,-1,0,3,1.0,11,60,0.020465502817071355,0.043750000000000004,88,-0.226547,0.238898
0,1,0,1,6,0101010101000000,0011001111111011,0000111000001110,0000000011111111,3,-1,-2,-2,-1,3,-2,0,-1,-1,3,0,-2,2,0,3,1.0,9,60,0.020465502817071355,0.043750000000000004,87,-0.326047,0.399
0,0,2,3,2,0100000000000000,0011001100110011,0000111000001110,0000000011111111,1,-2,-2,-2,-3,3,-2,0,-3,0,3,0,-3,0,0,3,1.0,9,32400,0.030721918392554736,0.13668981481481482,125,-0.602252,-1.01368
0,0,2,1,6,0101010101000000,0011001100110011,0000111011111111,0000000011111111,3,-2,-1,-2,-1,3,-1,0,-1,0,2,0,-2,0,3,3,1.0,9,225,0.027003086243366083,0.06666666666666667,97,-1.12109,-0.713464
0,1,1,1,2,0101010101000000,0010000000100000,0000111000001110,0000000011111111,3,-3,-2,-2,-1,1,-2,0,-1,-3,3,0,-2,0,0,3,1.0,9,1200,0.02248649285929469,0.08541666666666665,102,-0.810697,-0.733321
0,1,1,0,4,0101010101000000,0011001100110011,0000111000001110,0000101011111111,3,-2,-2,-2,-1,3,-2,0,-1,0,3,1,-2,0,0,3,1.0,10,240,0.021117848888243012,0.059375000000000004,86,-0.639736,-0.596884
0,1,0,1,6,0101010101000000,0011001100000000,0000111000001110,0000000011111111,3,-2,-2,-2,-1,3,-2,0,-1,0,3,0,-2,-3,0,3,1.0,10,900,0.024101324498719826,0.07708333333333334,97,-0.732577,0.171124
0,1,1,0,4,0101010101000000,0011001100110011,0000111000001110,0000000011000000,3,-2,-2,-2,-1,3,-2,-3,-1,0,3,-3,-2,0,0,3,1.0,9,1200,0.02248649285929469,0.08541666666666665,102,-0.431273,-0.699552
0,1,1,0,4,0101010101000000,0111011101110011,0000111000001110,0000000011111111,3,2,-2,-2,-1,3,-2,0,-1,-1,3,0,-2,-1,0,3,1.0,9,60,0.020465502817071355,0.043750000000000004,87,-0.614551,0.51653
0,1,0,1,6,0101010101000000,0011001100110011,0000111000001110,0011000011111111,3,-2,-2,0,-1,3,-2,1,-1,0,3,-2,-2,0,0,3,1.0,10,240,0.021117848888243012,0.059375000000000004,86,-0.420636,-0.763053
0,1,1,1,2,0101111101011101,0011001100110011,0000111110001111,0101010011111101,3,-2,-1,2,-1,3,-1,-1,2,0,3,-1,-1,0,1,2,1.0,8,60,0.020465502817071355,0.043750000000000004,95,0.262556,-0.708326
0,1,2,0,0,0101000000000000,0011001100110011,0000111110001111,0101010011111101,1,-2,-1,2,0,3,-1,-1,-3,0,3,-1,-3,0,1,2,1.0,6,1200,0.02248649285929469,0.08541666666666665,110,-0.268928,-0.345143
0,0,1,4,4,0101010101010101,0011001100110011,0000111110001111,0101010011110101,1,-2,-1,3,0,3,-1,-1,0,0,3,-2,0,0,1,2,1.0,10,225,0.027003086243366083,0.06666666666666667,95,-0.29842,-0.093654
0,1,2,0,0,0101010101010101,0011001100000000,0000111110001111,0101010011111101,1,-2,-1,2,0,3,-1,-1,0,0,3,-1,0,-3,1,2,1.0,8,900,0.024101324498719826,0.07708333333333334,105,-0.120568,0.643948
0,1,1,2,0,0101010101010101,0011111100111011,0000111110001111,0101010011111101,1,-1,-1,2,0,3,-1,-1,0,2,3,-1,0,-1,1,2,1.0,9,60,0.020465502817071355,0.043750000000000004,95,-0.053282,0.185617
0,1,2,0,0,0101010101010101,0011000000000000,0000111110001111,0101010011111101,1,-2,-1,2,0,3,-1,-1,0,-3,3,-1,0,-3,1,2,1.0,6,1200,0.02248649285929469,0.08541666666666665,110,-0.244495,0.244602
0,0,2,3,2,0101010101010101,0011001100110011,0011111110111111,0101010011111101,1,-2,-2,2,0,3,3,-1,0,0,3,-1,0,0,1,2,1.0,8,5400,0.02862846695808859,0.09791666666666667,119,-1.07009,0.040309
0,0,2,2,4,0101010101010101,0011001000100010,0000111110001111,0101010011111101,1,-2,-1,2,0,3,-1,-1,0,-1,3,-1,0,-1,1,2,1.0,8,60,0.020465502817071355,0.043750000000000004,96,0.427721,0.494436
0,0,1,6,0,0101010101010101,0011001100110011,0000111110001111,0101010001000000,1,-2,-1,2,0,3,-1,-1,0,0,3,-1,0,0,1,-1,1.75,8,1125,0.028867513459481287,0.07916666666666668,109,-0.442037,0.025624
0,1,1,1,2,0101111101010101,0011001100110011,0000111110001111,0101010011111101,2,-2,-1,2,0,3,-1,-1,1,0,3,-1,-1,0,1,2,1.0,9,240,0.021117848888243012,0.059375000000000004,94,-0.137031,-0.46031
0,1,1,2,0,0000000000000000,0011101100110011,0000111100001111,0100010011111101,-3,-1,-2,2,-3,3,0,-2,-3,1,3,-1,-3,-1,0,3,1.0,6,3840,0.019094065395649333,0.15833333333333333,142,1.19739,-0.438393
0,1,0,1,6,0101110101010101,0011101100110011,0000111100001111,0100010011111101,3,-1,-2,2,-1,3,0,-2,1,1,3,-1,-1,-1,0,3,1.0,12,15,0.019094065395649333,0.03333333333333333,84,1.27443,-0.413753
0,0,1,6,0,0101010101010101,0011101100110011,0000111100001111,0100010001000000,1,-1,-2,2,0,3,0,-3,0,1,3,-1,0,-1,0,-1,1.4285714285714286,7,1125,0.027322660517925004,0.07916666666666668,102,1.17839,0.132525
0,1,0,2,4,0101010101010101,0011101100110011,0000111110101111,0100010011111101,1,-1,-2,2,0,3,0,-2,0,1,3,-1,0,-1,1,3,1.0,10,60,0.019791666666666666,0.04895833333333333,84,-0.02842,0.546738
0,0,2,1,6,0101010101010101,0011101100110011,0101111101001111,0100010011111101,1,-1,2,2,0,3,-1,-2,0,1,3,-1,0,-1,-1,3,1.0,10,15,0.019094065395649333,0.03333333333333333,85,0.462513,0.293996
0,1,0,1,6,0101000001010000,0011101100110011,0000111100001111,0100010011111101,1,-1,-2,2,0,3,0,-2,-3,1,3,-1,0,-1,0,3,1.0,9,225,0.022948210613692094,0.06666666666666667,95,1.26025,-0.363411
0,1,0,1,6,0101010001010000,0011101100110011,0000111100001111,0100010011111101,3,-1,-2,2,-1,3,0,-2,-2,1,3,-1,-1,-1,0,3,1.0,9,15,0.019094065395649333,0.03333333333333333,86,1.04806,-0.345908
0,0,2,1,6,0101010101010101,0011001000110000,0000111100001111,0100010011111101,1,-1,-2,2,0,3,0,-2,0,-2,3,-1,0,-1,0,3,1.0,11,225,0.027003086243366083,0.06666666666666667,97,0.953577,0.380339
0,0,1,6,0,0101010101010101,0011101100110011,0000111100001111,0100010001000100,1,-1,-2,1,0,3,0,-3,0,1,3,0,0,-1,0,0,1.0,7,3375,0.02985303508361761,0.10000000000000002,105,1.14421,0.18772
0,1,0,3,2,0111011101110111,0011101100110011,0000111100001111,0100010011111101,1,-1,-2,2,1,3,0,-2,0,1,3,-1,0,-1,0,3,1.0,9,300,0.024999999999999998,0.075,101,1.16504,-0.036382
0,0,1,4,4,0101010101010101,0011001100000000,0101111101001111,0000000011111111,1,-2,2,-2,0,3,-1,0,0,0,3,0,0,-3,-1,3,1.0,9,3375,0.02985303508361761,0.10000000000000002,106,-0.11669,1.09958
0,1,0,2,4,0101010101000100,0011001110111011,0101111101001111,0000000011111111,2,-2,2,-2,-1,3,-1,0,0,0,3,0,-1,1,-1,3,1.0,9,240,0.021117848888243012,0.059375000000000004,85,-0.691285,0.472025
0,0,1,4,4,0101010101010101,0011001110111011,0101111101001111,0000000011111110,1,-2,2,-1,0,3,-1,-1,0,0,3,-1,0,1,-1,3,1.0,10,60,0.019791666666666666,0.04895833333333333,85,-0.002377,0.954837
0,0,2,4,0,0101010101010101,0000000010001000,0101111101001111,0000000011111111,1,-3,2,-2,0,-3,-1,0,0,-2,3,0,0,3,-1,3,2.0,6,4500,0.02856522750167102,0.10833333333333334,111,-0.07116,1.29538
0,1,0,2,4,0101010101000000,0011001110111011,0101111101001111,0000000011111111,3,-2,2,-2,-1,3,-1,0,-1,0,3,0,-2,1,-1,3,1.0,8,60,0.019791666666666666,0.04895833333333333,86,-0.540486,0.434331
0,1,0,2,4,0101010111010101,0011001110111011,0101111101001111,0000000011111111,3,-2,2,-2,-1,3,-1,0,-1,0,3,0,1,1,-1,3,1.0,11,60,0.019791666666666666,0.04895833333333333,84,-0.381926,0.423748
0,0,2,2,4,0101010101010101,0011001110111011,0101111101001111,0000000011101010,1,-2,2,-2,0,3,-1,-1,0,0,3,-1,0,1,-1,3,1.0,8,60,0.019791666666666666,0.04895833333333333,86,0.218504,0.947964
0,0,1,4,4,0101010101010101,0011001110111011,0101111101001111,0000100011111111,1,-2,2,-1,0,3,-1,-1,0,0,3,1,0,1,-1,3,1.0,10,60,0.019791666666666666,0.04895833333333333,84,0.109958,1.13059
0,0,3,2,0,0101010101010101,0011001110111011,0101111101001111,0011001011111111,1,-2,2,-1,0,3,-1,2,0,0,3,-1,0,1,-1,3,1.0,9,60,0.019791666666666666,0.04895833333333333,85,-0.276817,1.06297
0,1,1,1,2,0100010001000100,0011001110111011,0101111101001111,0000000011111111,1,-2,2,-2,-3,3,-1,0,0,0,3,0,0,1,-1,3,1.0,8,900,0.023531831770635312,0.08229166666666667,95,-0.466918,0.456491
0,0,1,3,6,0101010101010101,0011001100100010,0000111110101111,0010000011111111,1,-2,-2,-1,0,3,0,1,0,0,3,-1,0,-2,1,3,1.0,11,240,0.021117848888243012,0.059375000000000004,84,-0.19461,1.11969
0,0,1,4,4,0101000001010000,0011001100100010,0000111100001111,0010000011111111,1,-2,-2,-1,0,3,0,1,-3,0,3,-1,0,-2,0,3,1.0,10,900,0.024101324498719826,0.07708333333333334,95,0.719844,-0.073467
0,0,0,5,6,0101111101010101,0011001100100010,0000111100001111,0010000011111111,2,-2,-2,-1,0,3,0,1,1,0,3,-1,-1,-2,0,3,1.0,11,240,0.021117848888243012,0.059375000000000004,84,0.72514,-0.038488
0,1,1,0,4,0101010100000000,0011001100100010,0000111100001111,0010000011111111,1,-2,-2,-1,0,3,0,1,0,0,3,-1,-3,-2,0,3,1.0,11,900,0.024101324498719826,0.07708333333333334,95,0.617194,-0.365921
0,0,1,2,8,0101010101010101,0011001100100010,0000111000001110,0010000011111111,1,-2,-2,-1,0,3,-2,1,0,0,3,-1,0,-2,0,3,1.0,12,240,0.02175063856023031,0.05416666666666667,85,-0.15883,0.853038
0,0,1,3,6,0101010101010101,0011001100100010,0000101000001010,0010000011111111,1,-2,-3,-1,0,3,-2,1,0,0,3,-1,0,-2,0,3,1.0,10,900,0.024101324498719826,0.07708333333333334,95,0.00636,0.909776
0,1,1,1,2,0111011101110111,0011001100100010,0000111100001111,0010000011111111,1,-2,-2,-1,1,3,0,1,0,0,3,-1,0,-2,0,3,1.0,10,1200,0.026062491673326676,0.08541666666666665,101,0.820578,-0.249134
0,0,0,5,6,0101010101010101,0011001100100010,0101111100001111,0010000011111111,1,-2,1,-1,0,3,0,1,0,0,2,-1,0,-2,-1,3,1.0,11,240,0.021117848888243012,0.059375000000000004,84,0.23556,0.926398
0,0,2,2,4,0101010101010101,0011001100100010,0000111100001111,0010000010110010,1,-2,-2,-3,0,3,0,1,0,0,3,-3,0,-2,0,3,1.0,10,10800,0.030857879368741504,0.1013888888888889,108,1.19075,0.415972
0,0,1,2,8,0101010101010000,0011001100100010,0000111100001111,0010000011111111,2,-2,-2,-1,0,3,0,1,-1,0,3,-1,-1,-2,0,3,1.0,12,240,0.02175063856023031,0.05416666666666667,85,0.805938,0.013671
